label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
Lavani,0.041197434942138046,5.2462146030679975,0.7562342323135416,0.8577976761539281,87.44117227169244,0.038026855648969245,5.306096712721998,0.7451381803476462,0.9760153501758875,87.4971047113115,0.019832475108479342,6.079661184769867,0.683865458381768,1.3149451018015137,87.37972225528927,0.018885276177750022,6.183236672494532,0.6600556826891972,1.6418825285150835,86.84496820978974,0.016466749415967003,6.345917407054063,0.6258293335843703,1.9693529474469673,86.7337759933069,0.01366306603463937,6.569587793336725,0.587614360671604,2.5454109370003195,87.05128403469782,0.013394433638582596,6.633993753782025,0.5722915573571155,2.917066410830402,86.67576193117094,0.012968329626250585,6.691530642831406,0.5671187780997502,3.1698113207547167,86.4879288294899,0.013954680559713077,6.585359434719117,0.5851469508768836,2.8527342500799486,86.34809263674929,0.014050921420879416,6.574553197850045,0.5826402363818417,2.881089436094233,85.94523703866263,0.0127644733124984,6.7124479923193725,0.5581891356875367,3.4189318835945004,85.97851302734843,0.012634824560449594,6.718316765773965,0.5583991215467071,3.388444728706961,85.96024556801456,0.012544140317868808,6.701524305929796,0.555530196124216,3.2554098710158828,85.90340689398107,0.012309290799224815,6.723246383066684,0.5518254393334343,3.324112567956508,86.38979684171831,0.012096150728040326,6.745004380299223,0.5478109273320338,3.438332800341115,85.90954782066704,0.012923899404022544,6.689979517369034,0.5532212142581506,3.3440997761432683,84.8748833946347,0.014952428811051455,6.5202123978776685,0.5701990745163115,2.9237821127811534,83.96900657223685,0.020419567656211807,6.157216540899832,0.6238834236036027,2.0149770813346124,83.90122088766961,0.019974890447401087,6.1805047773079185,0.6256544806033133,1.9884340688625946,84.81280161266305,0.01864329623341598,6.291467780561799,0.610456461303919,2.2880822939985075,85.54804990878586,-308.39858193199393,159.01165441053797,-22.50623569944292,-8.558044052717356,7.332756366826263,-22.188454829957177,-6.335574766832712,1.8778457259481651,-13.454720287831627,-10.357736524500718,-5.44233613503529,-6.518618517040744,-8.48828797817562,-12.692471742856007,-8.126695059173342,-2.1074946760156466,-2.2692569995818124,1.645800086028204,5.1496600045016345,3.8611943861010545
Lavani,0.02239308122804505,5.952968364652761,0.6845692821152944,1.4661632845681927,87.04235909350186,0.021713310502674624,6.100611532056643,0.6498687985497802,1.9003303445021236,86.88025105895359,0.01904011459722714,6.115849709628581,0.6805788706862327,1.3798961774421898,87.59185847843622,0.01698570273983494,6.319725051920928,0.6207770263138361,2.0512505899008966,86.36274999026887,0.015538485145632863,6.430956521577949,0.6141056528810186,2.2930627654554034,86.91193615580192,0.016864531138193042,6.368839327152053,0.5954800669677971,2.5184521000471918,84.620380007041,0.012891733726251686,6.66037721578196,0.5766401049529883,3.050306748466258,86.78743719572695,0.015024196237061433,6.48250672157015,0.5853097260612599,2.4655025955639456,86.872258735182,0.012371605383414981,6.697963096552713,0.5586654569016533,3.084285040113261,86.62764549447238,0.013434150802165,6.610580278294718,0.5676072313979346,2.909108069844266,86.18321265558819,0.01190840595693562,6.743693834209516,0.546228645593704,3.3043888626710713,86.49298285242227,0.011342715773443313,6.815737926535155,0.5301959032787253,3.6994808872109486,86.47234671375341,0.011088497717565138,6.877375103956752,0.5188690643162092,4.265502595563945,85.84729504431752,0.015753305950499327,6.460007340008911,0.5744093381056572,2.7939594148183104,84.98293172549913,0.010806187127811229,6.922653499145721,0.508475496568347,4.670693723454459,85.06876639114788,0.01137676355034931,6.836968325394404,0.5161886102990398,4.146861727229826,84.94648441263661,0.011311309327215661,6.842711801780977,0.5183745889420737,4.038319962246343,85.69656866551813,0.010440164617705243,6.947838360525303,0.5084194333274088,4.597734780556866,85.86012265991522,0.012373511773853988,6.717925455962693,0.5493200664366309,3.319490325625295,86.18220031375027,0.01055043237870535,6.9292585324357665,0.5061167019755977,4.536290703161869,85.11562746474792,-158.07683886031865,129.62054404801953,-5.286662242432998,47.92118428528006,-0.7527792169254451,28.54752482601444,-6.504270299873155,11.631561522681903,-7.4004762720448305,10.974142752715856,1.5418391648082819,4.693018481463943,3.4757491295955627,6.594860955104209,0.48040865450212955,0.3202821930335655,2.91480297511868,-7.322316280331644,1.0438649766195731,-5.897779024018634
Lavani,0.038930234909887784,5.209986664475181,0.7863779886023519,0.7139186773905273,87.2289981154597,0.039006758865273716,5.175563458194018,0.7768669012511169,0.7102323503127792,86.42424704542539,0.024355332002034887,5.82902652650601,0.7271086890222278,1.080875781948168,88.66847805030459,0.024435100348517487,5.854572601513418,0.6907792846675219,1.3242850759606792,84.33736152610287,0.01961663051915848,6.082164871055584,0.6705547975445764,1.3441689008042896,87.72128941234874,0.015566151736877285,6.446179573585878,0.613808189532888,2.170241286863271,86.95268696754619,0.014880349851177284,6.496096833716093,0.6022950374177753,2.4278373547810546,86.78961967606364,0.014051863388573834,6.582474772428018,0.5798129747945432,2.747095621090259,86.7360178563245,0.012453208393329612,6.715462533590218,0.5551807451187478,3.225983020554066,86.68117333621232,0.012868540367412817,6.674262920164227,0.5614621274180591,3.115169794459339,86.63825329358423,0.012140523962174195,6.760511728881918,0.5472683462587953,3.377569258266309,86.64990623979905,0.01204128926911156,6.771902285917479,0.5393342314211952,3.63047363717605,86.31242892155636,0.012562993596670076,6.689917878746357,0.5510912053639936,3.203529937444147,85.79449563500995,0.013726544549782336,6.599707231521325,0.566080363323996,3.010053619302949,85.42638897071977,0.014946635256967754,6.48464794168744,0.5806549156582668,2.5444593386952636,85.91021359772401,0.018614987160197452,6.234751170709858,0.6156136298353121,1.9953083109919572,86.13257279754377,0.018048809717759937,6.2485585807043496,0.6284927018170986,1.8036193029490617,86.70195437463452,0.016527127901284258,6.342078493334954,0.6155292290806702,1.9517426273458445,86.61049970349217,0.01863175192726814,6.2252298625427915,0.6394805807339319,1.741733690795353,87.0405888338247,0.019572045098433827,6.142041544515144,0.6573156038554833,1.4759830205540663,87.17639763496541,-293.20683662440723,191.97449186875235,-25.869128467092555,-28.40059259795772,24.322159167886802,2.5508785180143856,-6.959046018122559,7.531300969526283,-4.81504657497471,-11.793943361570859,-2.7713444397395364,-8.376707027032825,-14.815996301921192,-8.725740278272268,-5.453874459031534,-4.441717329771045,0.9648537015051974,3.315617382452398,1.083723826316693,-1.425989059313283
Lavani,0.02099277474086953,6.122227188804796,0.642723979831538,2.178858350951374,86.35567668063992,0.015063676367390906,6.520415805718965,0.6002110910290086,2.8143763213530653,86.81724836605686,0.017188238896164554,6.312299397640378,0.6347701684620289,2.052325581395349,86.8698171349804,0.016073592381854834,6.346182509289401,0.6255776829759387,1.8589852008456658,87.4843430876723,0.012975631232428519,6.64576229115201,0.563121415376965,2.9414376321353064,86.45350248750714,0.011373307662395131,6.820918176185129,0.5327713635906025,3.665116279069767,85.99392154310206,0.012513951030040809,6.72768807147273,0.5524870025147509,3.4976744186046513,85.98036131282792,0.010998155134113145,6.910391509039648,0.5138979869965599,4.577167019027484,85.27858067061374,0.010954184526815923,6.885104983187569,0.5184442469088346,4.158350951374207,85.78306580411063,0.011182256211756187,6.842928182630963,0.5329654581676252,3.874101479915433,86.12099588440208,0.010249503864049811,6.970008405575475,0.5040679299558792,4.755179704016913,85.41847220985463,0.01127059411162612,6.832062918620506,0.5231822586328401,3.8643763213530655,85.69915834714064,0.011994835269455459,6.755474433800393,0.5365489194268264,3.4923890063424947,85.55795072560545,0.013021529394937625,6.675929035929128,0.5432277299573811,3.3478858350951373,85.52949573506355,0.013298834750971043,6.638497150381568,0.55250069213732,3.1251585623678646,85.92840205003313,0.012237556374006052,6.69813678411623,0.5501530672170207,3.0818181818181816,86.54425448015148,0.013786796749639074,6.546086954348334,0.5786971249035202,2.4817124735729386,86.65952946799942,0.013990307470198322,6.529499758805692,0.5801473413537367,2.46723044397463,86.73437295537593,0.014614103446580462,6.521620588418711,0.5743715393133998,2.617019027484144,86.1287270809257,0.0148515391388689,6.512733825126751,0.5706367262934388,2.7176532769556028,86.24649836459274,-324.6113851836572,168.27516702790584,-4.902010642907316,41.67641353078079,24.346102228408206,5.1344520833373615,-3.2019133008185627,-28.176608608036616,-22.288917628325862,14.61937265942669,11.676157789746595,-10.155811864214217,0.7686094288839763,2.0494485886321585,-17.721855983397717,-8.887185026230352,17.43584784659998,6.757787717251507,-5.149843367193808,8.589738325633043
Lavani,0.06042475881963079,4.628222328390727,0.7895873554476491,0.6046919791727607,84.42007984493992,0.037850732227384006,5.301366865978297,0.7251377849839208,1.1013865324986836,85.2446272573115,0.01467492034081767,6.496085403046744,0.6055981098732517,2.465219680570994,87.38209504190786,0.013258398861276445,6.688445702797721,0.5694976788618924,3.4959340080734806,86.28314474993334,0.014567510509928052,6.519584202019912,0.5996745184585236,2.4283624875680103,87.12540996582172,0.013966272840773956,6.605107506192989,0.5596165806281058,3.158602936874744,86.6525689508949,0.013835335663713436,6.58437779550048,0.5725947429261652,2.8326215409816884,86.54118885702032,0.012651459045087039,6.704599247008947,0.5546728958944487,3.255601708301644,86.15613936485808,0.011297811779854724,6.805988015593899,0.5358224728332375,3.5698824080032763,86.55917632755182,0.010675025060439935,6.9397470661846405,0.5158393333494251,4.450944831217457,86.094084673989,0.011097668472509708,6.893782420218981,0.5207582650680702,4.440999239454747,86.5099113727413,0.010027814258645809,7.052646685707117,0.49778913217089665,5.453811501784356,85.42090440369647,0.010417175751284997,6.9816355272366755,0.4963256084840944,5.21125606973615,85.63465651391377,0.009225550236567397,7.113457838507804,0.47413928758631274,5.955537354472591,84.91083556568093,0.010793038283595693,6.941408558320488,0.5017494419164694,4.982624466155736,85.4655370496436,0.013804689190391605,6.631603328389962,0.550260714051447,3.377756976540104,86.14444255809475,0.013194128202795622,6.662784300663368,0.5401773605204834,3.6000702041771486,84.05108607402107,0.011995554693791299,6.785819349805192,0.5284969780377258,3.9857251506464637,84.11613530040572,0.012246278030480739,6.786834463332074,0.5347244667551225,3.9101386532498683,84.88010649076357,0.013511387997087964,6.618413989453341,0.5699518228477451,2.8446732580588545,86.71701369532951,-294.7223331859105,147.43007637109037,-30.679322152176088,-5.396593453469421,1.5578243870217963,27.308922661902876,-17.155399562796166,14.601879205393107,-8.694085260101888,7.542430495201958,-9.156419502770438,2.542888982793186,-8.491177596449825,-0.7052781041015836,-7.30514038842497,-10.078280194064437,-6.030556595693345,-5.246273737634191,1.3378544796833112,-1.1818143643889312
Lavani,0.025992176040230623,5.806056680021632,0.6997663889242722,1.5748060313277705,87.14528354825205,0.02553180696618859,5.896311951556257,0.685720187317684,1.5532864880690966,87.1859100144476,0.018233739892673274,6.281759866333754,0.6525943578534708,2.253476796955058,87.18612189681052,0.020340525244638842,6.088578873646471,0.6564181323239293,1.5177133655394526,87.12724698607482,0.01659164185180492,6.332271708441429,0.6284414771129747,1.9239496413409456,86.66494095981602,0.017201777673540034,6.290948631991533,0.6269542342609975,1.913775435514566,86.41312941630268,0.01632497196199754,6.405793696960808,0.6158284785206174,2.5731225296442686,86.34661031708455,0.016455354861470206,6.366890558682076,0.6157402496005921,2.1292636510027814,87.03878903955354,0.013602575306571794,6.624900911253148,0.5648524026762938,3.285829307568438,85.80376040400702,0.013059666827973715,6.68240305052942,0.5567162956271432,3.397086810130288,86.29081550680343,0.013698337303004009,6.579335859104957,0.5768520261273884,2.73276240667545,86.5295641478163,0.012263578932155053,6.739709435563274,0.547311863220954,3.4888010540184453,86.32026918283061,0.013845853852727887,6.580618668172226,0.5745304040044926,2.863489972185624,86.57244629945433,0.012626021533623069,6.710435415726527,0.546493227652648,3.422119748206704,86.01033475890125,0.012303396720981517,6.7474628358049085,0.5449440668149496,3.603352364221929,85.41198565705943,0.013290665722355016,6.635242723027822,0.5600423917727387,3.160298638559508,85.70643198715553,0.01734571533697004,6.322997181435911,0.6181857190695574,2.1953593910115647,86.2805711466253,0.017686898925243298,6.254536229295983,0.61935367857634,1.9626701800614845,85.07247711870711,0.013404611461424075,6.629389078309963,0.565698341615118,2.981261894305373,86.39302492281507,0.014967395381492242,6.541980235220919,0.5678463087279512,2.9917288830332307,85.11793450277705,-139.61875765752092,117.9520179121991,-24.404411910996725,49.10478301826998,-16.13032899584043,20.849336604612642,-11.491454195987462,14.254950693796562,-3.755536871439522,5.310648899166677,-4.171885637890885,9.501166467106685,-6.215260619689396,0.041837021923700285,6.695773714422247,-1.762823078722719,10.56357729152093,2.2189781349482667,8.882163511795701,-0.5939941908754081
Lavani,0.028320717730112712,5.672315070317955,0.7069296336762876,1.397399617590822,86.7332980342127,0.026842506644633658,5.874251360198719,0.7103238338037573,1.5351434034416824,87.11108027284239,0.02332821455860256,6.020517007861935,0.674419080600725,1.9653537284894838,85.90892734095041,0.02289158370776042,5.989499903936142,0.6563694952805852,1.9067686424474186,86.19746587052886,0.01633102449831645,6.398348043604472,0.6260181147724169,2.3777437858508605,87.1888222578744,0.01573958739292726,6.4684127890356296,0.6145379392224517,2.5289483747609944,86.95493264806947,0.014819720029686068,6.513653948028267,0.6053650370237368,2.5202294455066925,87.01815621972882,0.015399855956772408,6.4711566823341045,0.6014297868055039,2.5408795411089864,86.7489130403302,0.01424333068888491,6.595775021960526,0.5742497584739459,3.1488336520076485,85.37993288641314,0.013753700704495685,6.602148564027165,0.5693535781193525,2.9390439770554497,86.54258157313953,0.013737439174639618,6.6275505921687206,0.5652807249050079,3.089330783938814,86.03266552307676,0.015312976686201463,6.503173294796397,0.5856604605294854,2.711357552581262,86.39091036028803,0.015484173158970348,6.455264446815079,0.5853162591604275,2.5138049713193116,86.6268891318118,0.01298048250825324,6.690594737323892,0.5457016164205457,3.5131166347992355,85.28358304027722,0.012812140577415924,6.709465626976202,0.5430472718273864,3.5817973231357554,85.28150987406696,0.011618930351077947,6.823650479473631,0.5326493308051625,3.997705544933078,85.09050528197889,0.013372701249227688,6.67128622363925,0.5444161458893773,3.5079158699808795,83.52360147218774,0.012816126992019127,6.68353450677685,0.5529852802816473,3.3076864244741877,84.91754658958524,0.012816609573390758,6.698638217784358,0.5480681838874957,3.363135755258126,85.36661434804248,0.013985290042372107,6.572781065131773,0.5685392755746485,2.89093690248566,84.41475828643327,-127.19396357964807,129.56589493549995,-40.383814967004454,42.25262131464033,-15.126650073570962,24.418331952033384,-8.972530611120135,16.161338048930933,-1.93856295780516,4.522287431727434,-2.9777729187211635,8.638683835668706,-1.071680615450419,-2.2158633999938147,4.310232953754756,-4.04641227520524,6.634443169276229,-3.3501415546658246,6.991986380556645,-4.704485335810284
Lavani,0.0294904743423689,5.734968587966469,0.714716713457488,1.5070333690784077,87.03378161410022,0.038163589245352084,5.440955030952331,0.7346517879500596,1.2103702769191953,86.50119229320481,0.018440405025499026,6.282246611738428,0.6531440232671861,2.173973380432726,86.29780244048418,0.020668181671265225,6.087417347976713,0.6727147307755079,1.4971929603229674,86.91730331529783,0.017581720666457558,6.286204797727919,0.6388508909735175,1.9239260707752477,87.20224890176547,0.015300089855621698,6.480108625129498,0.603251167466931,2.549801299438592,86.48054789635442,0.015552157350024767,6.449937659256639,0.6032353304509994,2.4412414054122245,86.6108322278327,0.012835692305189807,6.684955431377375,0.5607996001139255,3.1177064278054623,86.44569225502508,0.012831122390632006,6.694538471064364,0.5541932831846412,3.311045228032549,86.42759742497901,0.01329752027045586,6.6605737914127525,0.5571311461340163,3.2558506276414563,85.4218111437138,0.014398853762769961,6.51553412536778,0.5878908807502765,2.491641960512206,86.97075571461826,0.014543497427591714,6.544923059031682,0.5746221599510408,2.8191509493471267,85.64344408961757,0.013481273809190187,6.588415297916445,0.5753567418969866,2.63855421686747,86.88797255081046,0.016802688505603285,6.353121276021431,0.5985354281749287,2.268214218129061,86.33984949922136,0.015840038092993315,6.424389831824474,0.5954897762442076,2.373809373620135,86.68316445677897,0.013979613342573223,6.58511076944766,0.5708445872973091,2.877436447360121,86.1304111745022,0.01431444861470093,6.557187927438591,0.5740728183239066,2.7692550305935786,86.03820137578535,0.01303904852922582,6.682364239029144,0.5525628810062356,3.3406926133854786,85.97921693546428,0.014840275278920071,6.548142718922141,0.5731535552561727,2.9577997855295526,85.30123398511346,0.014887575983583387,6.496355510611181,0.5924412092739855,2.4366365987510252,86.98814155506057,-218.9051109368919,119.68723897389545,-36.32620563086409,51.22649136387898,-13.212009678597925,16.180026985362243,-5.721803228399077,6.371896754991977,-0.45364515883256057,-1.1257588135470344,5.038079763393223,-1.698621746674645,1.1243779915038863,-9.142491093932325,4.837496335231081,-4.4428574268564045,3.680371137993986,-0.3643242827895538,5.376229441758549,5.6286228167780665
Lavani,0.021733897906219615,5.983599846992132,0.6941016767426129,1.5215960857094653,84.76134003332444,0.019123600396694168,6.187438987147469,0.6566203458212485,1.8364265226927619,86.74289820623801,0.026828867838608585,5.713561887766913,0.7271219479862132,0.9887801585962545,86.03726335151664,0.02262466356815412,5.846728569360279,0.7200650574047739,0.9062763624093133,88.00965821384675,0.018798565722675773,6.145669759989632,0.662204640587465,1.4304875991226589,87.17621302405607,0.0213007769092316,6.00951673821144,0.6729892595359949,1.3671334570609077,86.15538563991282,0.018744981579352112,6.183523263038414,0.6509253958880667,1.5970136662729881,86.91714166789312,0.01623037334416493,6.34833344261286,0.6218509390708649,1.8806310106293234,86.52130476115104,0.01468520790704542,6.492199699440235,0.5983387497623199,2.3932849670997136,86.5039230388389,0.01859399662885676,6.140106831583539,0.6596662669623274,1.430656318542264,87.77011274209369,0.01498234210508262,6.467114345215469,0.5945111120484412,2.3418255441201286,86.23796713583246,0.014128340595403913,6.527719744936768,0.5823674313941313,2.4786569934199427,86.59040880027524,0.015982813107531885,6.346913225725196,0.6154373749668587,1.923738822338451,87.09156120999516,0.014859891004465242,6.477811813738496,0.5891825075455074,2.4204487936561496,85.60822961370849,0.016398946874277044,6.316653721919549,0.6230276231183098,1.8506833136494012,86.48781477425132,0.015881423468122605,6.35309526207726,0.6164098716928985,1.9251729374050952,86.80058938146458,0.017120544773286166,6.265703916855369,0.6297234407513638,1.7384848996119455,87.35957936906533,0.01860804116127581,6.177744756651102,0.6424982793297287,1.6240931331196218,86.48311715356904,0.0168235493481814,6.302294956684584,0.6164029756213829,1.9410325628479839,86.03581603333751,0.018018811290133094,6.214721221728714,0.6414203664425109,1.6389404420448792,87.16043460359703,-293.96612092720187,185.8355677851341,-21.13035803719723,6.594214350333116,7.683669384007703,-23.32801442177308,-3.5391358056132587,-8.677786780068356,-9.42381963299481,4.2397570339020705,-12.838686086734443,-12.294689037035747,0.662028458376188,-4.580409219656431,0.09332309295415878,7.00328709915077,3.372244862350482,2.740716909119225,4.4754257804159705,5.298629519548948
Lavani,0.03292748994310807,5.626369437924919,0.7091731715404047,1.4152062311913616,86.9929825533308,0.03593210108262613,5.577907131139511,0.7056013055216455,1.4979642414586651,86.97473305558918,0.018013432023445308,6.342264563258794,0.6326133461157359,2.38502389803505,85.67172708144821,0.018314795641818683,6.273594961874018,0.6310440506072477,2.059125508939635,87.12826377144162,0.014867965169972764,6.559542783268515,0.5980449988781109,2.9087449106036467,86.72851096543914,0.015144768446665482,6.541778328752424,0.5904294782979063,2.992609311382546,85.77346290702272,0.014086828790931434,6.595576233607144,0.5958217786815768,2.9122853602407504,87.2062814040577,0.015212699139715864,6.506192834910634,0.5981448130113822,2.620242520800142,86.8600836606285,0.012399145522601924,6.781467180922185,0.5551506324707334,3.7118516551602054,86.31566131538955,0.014008972116091775,6.6581593833476065,0.5621225707623743,3.3726323243051866,85.51860435092792,0.019175762924121847,6.268733149423529,0.6142047402303643,2.221366613559922,86.78951323142499,0.016777929323311902,6.411675826676306,0.5994766234974679,2.456408213843158,85.91099907771749,0.01461766512642379,6.566504689843361,0.5812122071050643,2.7578775004425555,86.28289450303485,0.01266903508269714,6.769021806427833,0.5449523686910835,3.790493892724376,85.15488223993727,0.013228403719433814,6.711773360965456,0.5541061217209651,3.4761019649495486,85.77401812504233,0.01604563159500014,6.463571964400302,0.5928819065270207,2.5539918569658346,85.98253822690135,0.013837006636008467,6.620001953382952,0.5792317712823555,2.8771463975924942,86.73185686197466,0.01391211740980855,6.613013053898606,0.5772392114631892,2.8428040361125864,86.52534064480288,0.013655961272031097,6.654864528566,0.5683915810542204,3.0612497787218977,86.40097855095547,0.013390204273414842,6.663281790752893,0.5667337892875599,3.1730394760134537,86.24128478023441,-162.44509147462756,126.95681255146314,-22.25004667683654,40.013278101235755,-2.3798295697968572,21.8887984932095,-4.511878197269657,10.99170764845405,0.7387310639075905,5.2194360252689815,-3.9711071991861315,3.406905481981585,0.5040747967147446,-1.167576944027812,2.343324970831878,2.6763514498660794,7.580539929003712,-1.4464431644793316,1.0109076849553071,-5.321861552430467
